0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9
1-ethylnaphthalene,CCc1cccc2ccccc12,3.799329333977964,3.649658740960655,0,0,0,0,0,0,0,0,0
2-ethylnaphthalene,CCc1ccc2ccccc2c1,4.2295511571357665,4.422848629194137,0,0,0,0,0,0,0,0,0
"1,3-dimethylnaphthalene",Cc1cc(C)c2ccccc2c1,4.268697949366879,4.268697949366879,0,0,0,0,0,0,0,0,0
"1,4-dimethylnaphthalene",Cc1ccc(C)c2ccccc12,3.912023005428146,3.912023005428146,0,0,0,0,0,0,0,0,0
"1,5-dimethylnaphthalene",Cc1cccc2c(C)cccc12,3.855358662774645,3.575550768806933,0,0,0,0,0,0,0,0,0
"2,3-dimethylnaphthalene",Cc1cc2ccccc2cc1C,4.292200970554843,4.509860006183766,0,0,0,0,0,0,0,0,0
"2,6-dimethylnaphthalene",Cc1ccc2cc(C)ccc2c1,4.803621124711929,4.803621124711929,0,0,0,0,0,0,0,0,0
($E$)-stilbene,c1ccc(cc1)\C=C\c2ccccc2,3.6888794541139363,3.6888794541139363,0,0,0,0,0,0,0,0,0
acenaphthene,C1Cc2cccc3cccc1c23,2.882659799724004,2.6310891599660815,1,1,1,0,0,0,0,0,0
acenaphthylene,c1cc2cccc3C=Cc(c1)c23,2.441302527701972,2.501036031717884,0,0,0,0,0,0,0,0,0
phenanthrene,c1ccc2c(c1)ccc3ccccc23,1.5110693020665507,1.469675970058942,1,0,0,0,0,0,0,0,0
1-methylphenanthrene,Cc1cccc2c1ccc3ccccc23,1.6094379124341003,1.6094379124341003,0,0,0,0,0,0,0,0,0
"9,10-dihydrophenanthrene",C1Cc2ccccc2c3ccccc13,2.120263536200091,2.120263536200091,0,0,0,0,0,0,0,0,0
"2,3-benzindene",C1c2ccccc2c3ccccc13,2.2601334785240215,2.2072749131897207,1,0,0,0,0,0,0,0,0
benzo[$a$]fluorene,C1c2ccccc2c3ccc4ccccc4c13,0.9942522733438668,0.9942522733438668,0,0,0,0,0,0,0,0,0
anthracene,c1ccc2cc3ccccc3cc2c1,2.0750379722057426,1.6094379124341003,1,1,1,1,0,0,0,0,0
pyrene,c1cc2ccc3cccc4ccc(c1)c2c34,0.4462240431040647,0.28768207245178085,1,1,1,1,1,1,1,1,0
chrysene,c1ccc2c(c1)ccc3c4ccccc4ccc23,-0.5245927723680461,-0.8329091229351039,1,1,1,1,1,1,1,0,0
naphthacene,c1ccc2cc3cc4ccccc4cc3cc2c1,-5.521460917862246,-5.521460917862246,0,0,0,0,0,0,0,0,0
triphenylene,c1ccc2c(c1)c3ccccc3c4ccccc24,-4.605170185988091,-4.605170185988091,0,0,0,0,0,0,0,0,0
benzo[$jk$]fluorene,c1ccc2c(c1)c3cccc4cccc2c34,0.7303954288654765,0.37106368139083185,1,1,1,1,1,0,0,0,0
benz[$a$]anthracene,c1ccc2cc3c(ccc4ccccc34)cc2c1,-1.2337316772919003,-0.3364722366212129,1,1,1,1,0,0,0,0,0
benzo[$b$]fluoranthene,c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-1.984455256278784,-2.70805020110221,1,1,0,0,0,0,0,0,0
benzo[$k$]fluoranthene,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-0.8045161662290675,-2.833213344056216,1,1,1,1,1,1,1,0,0
benzo[$a$]pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-0.3116246424997551,-2.995732273553991,1,1,1,1,1,1,1,1,1
perylene,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,-5.799092654460526,-5.799092654460526,0,0,0,0,0,0,0,0,0
"dibenz[$a,h$]anthracene",c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,-4.941642422609305,-4.941642422609305,0,0,0,0,0,0,0,0,0
"indeno[1,2,3-$cd$]pyrene",c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-3.6592187590812433,-3.367295829986474,1,0,0,0,0,0,0,0,0
benzo[$ghi$]perylene,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-3.547670960404801,-3.4011973816621555,1,1,0,0,0,0,0,0,0
"1,2,3,4-tetrahydronaphthalene",C1CCc2ccccc2C1,5.278514739251857,5.278514739251857,0,0,0,0,0,0,0,0,0
carbon monoxide,[C-]#[O+],11.41951417964547,11.543384672454938,1,1,0,0,0,0,0,0,0
carbon dioxide,O=C=O,7.962916386116128,8.016417903503749,0,0,0,0,0,0,0,0,0
methanol,CO,-0.5006331625999239,-0.6931471805599453,1,1,1,1,0,0,0,0,0
ethanol,CCO,-0.5690927249868052,-0.6418538861723948,0,0,0,0,0,0,0,0,0
1-propanol,CCCO,-0.35950992750762234,-0.3364722366212129,0,0,0,0,0,0,0,0,0
2-propanol,CC(C)O,0.4623345586137659,-0.2623642644674911,1,1,1,1,1,1,1,0,0
1-butanol,CCCCO,0.008482170488231,-0.1823215567939546,1,1,0,0,0,0,0,0,0
2-butanol,CCC(C)O,-0.030693643103099848,-0.0953101798043249,0,0,0,0,0,0,0,0,0
2-methyl-1-propanol,CC(C)CO,0.3086508501509485,0.0,1,0,0,0,0,0,0,0,0
2-methyl-2-propanol,CC(C)(C)O,0.1823646851677757,0.37106368139083185,0,0,0,0,0,0,0,0,0
1-pentanol,CCCCCO,0.1360591459516281,0.0,0,0,0,0,0,0,0,0,0
2-pentanol,CCCC(C)O,0.40047756659712525,0.40047756659712525,0,0,0,0,0,0,0,0,0
3-pentanol,CCC(O)CC,0.47803580094299963,0.47803580094299963,0,0,0,0,0,0,0,0,0
2-methyl-1-butanol,CCC(C)CO,0.3566749439387322,0.3566749439387322,0,0,0,0,0,0,0,0,0
3-methyl-1-butanol,CC(C)CCO,0.3566749439387322,0.3566749439387322,0,0,0,0,0,0,0,0,0
2-methyl-2-butanol,CCC(C)(C)O,0.335497187959406,0.342490308946776,0,0,0,0,0,0,0,0,0
1-hexanol,CCCCCCO,0.5506903171739441,0.5621189181535412,0,0,0,0,0,0,0,0,0
3-hexanol,CCCC(O)CC,0.9416085398584448,0.9416085398584448,0,0,0,0,0,0,0,0,0
2-methyl-2-pentanol,CCCC(C)(C)O,1.1711829815029449,1.1711829815029449,0,0,0,0,0,0,0,0,0
4-methyl-2-pentanol,CC(C)CC(C)O,1.5141277326297755,1.5141277326297755,0,0,0,0,0,0,0,0,0
2-methyl-3-pentanol,CCC(O)C(C)C,1.2378743560016174,1.2378743560016174,0,0,0,0,0,0,0,0,0
1-heptanol,CCCCCCCO,0.7850871169463196,0.9675840262617057,1,0,0,0,0,0,0,0,0
2-methyl-1-hexanol,CCCCC(C)CO,0.37106368139083185,0.37106368139083185,0,0,0,0,0,0,0,0,0
1-octanol,CCCCCCCCO,0.9937965226450137,1.5606477482646683,1,0,0,0,0,0,0,0,0
1-nonanol,CCCCCCCCCO,1.4847237169116356,2.2072749131897207,1,0,0,0,0,0,0,0,0
1-decanol,CCCCCCCCCCO,1.8273112818901538,2.577021938695806,1,0,0,0,0,0,0,0,0
1-dodecanol,CCCCCCCCCCCCO,1.5141277326297753,0.8209805520698301,1,0,0,0,0,0,0,0,0
1-tetradecanol,CCCCCCCCCCCCCCO,-3.3773020497439807,1.5141277326297755,1,1,1,1,1,1,1,1,1
1-pentadecanol,CCCCCCCCCCCCCCCO,-8.006367567650246,-8.006367567650246,0,0,0,0,0,0,0,0,0
1-hexadecanol,CCCCCCCCCCCCCCCCO,0.7887274332905247,1.0498221244986776,0,0,0,0,0,0,0,0,0
1-heptadecanol,CCCCCCCCCCCCCCCCCO,-2.4849066497880004,-2.4849066497880004,0,0,0,0,0,0,0,0,0
1-octadecanol,CCCCCCCCCCCCCCCCCCO,0.5309473528664734,0.9675840262617057,0,0,0,0,0,0,0,0,0
cyclopentanol,OC1CCCC1,-1.4586150226995167,-1.4586150226995167,0,0,0,0,0,0,0,0,0
cyclohexanol,OC1CCCCC1,-1.160126059845532,-0.7884573603642702,0,0,0,0,0,0,0,0,0
cycloheptanol,OC1CCCCCC1,-1.4350845252893227,-1.4350845252893227,0,0,0,0,0,0,0,0,0
2-methylcyclohexanol,CC1CCCCC1O,-0.2623642644674911,-0.2623642644674911,0,0,0,0,0,0,0,0,0
3-methylcyclohexanol,CC1CCCC(O)C1,-0.9932517730102834,-0.9932517730102834,0,0,0,0,0,0,0,0,0
cyclododecanol,OC1CCCCCCCCCCC1,-1.2237754316221157,-1.2237754316221157,0,0,0,0,0,0,0,0,0
2-propen-1-ol,OCC=C,-0.8581740121803816,-1.4586150226995167,0,0,0,0,0,0,0,0,0
2-propyn-1-ol,OCC#C,-1.3350010667323402,-1.3350010667323402,0,0,0,0,0,0,0,0,0
2-methyl-3-buten-2-ol,CC(C)(O)C=C,0.6006548434532261,0.44628710262841936,0,0,0,0,0,0,0,0,0
2-methyl-3-butyn-2-ol,CC(C)(O)C#C,-0.916290731874155,-0.916290731874155,0,0,0,0,0,0,0,0,0
1-octen-3-ol,CCCCCC(O)C=C,2.0402208285265546,2.0402208285265546,0,0,0,0,0,0,0,0,0
"3,7-dimethyl-1,6-octadien-3-ol",CC(C)=CCCC(C)(O)C=C,1.1929833509665484,1.6094379124341003,0,0,0,0,0,0,0,0,0
hydroxybenzene,Oc1ccccc1,-2.5933517048020227,-3.332204510175204,1,1,1,0,0,0,0,0,0
(hydroxymethyl)-benzene,OCc1ccccc1,-3.2909514310763077,-3.6109179126442243,0,0,0,0,0,0,0,0,0
1-hydroxy-2-methylbenzene,Cc1ccccc1O,-1.9187769637635703,-1.4350845252893227,1,0,0,0,0,0,0,0,0
1-hydroxy-3-methylbenzene,Cc1cccc(O)c1,-2.191504636477341,-2.066862759472976,1,0,0,0,0,0,0,0,0
1-hydroxy-4-methylbenzene,Cc1ccc(O)cc1,-2.3322451743531207,-2.3025850929940455,1,1,0,0,0,0,0,0,0
"1-hydroxy-2,3-dimethylbenzene",Cc1cccc(O)c1C,-2.3658496168715977,-2.2300144001592104,0,0,0,0,0,0,0,0,0
"1-hydroxy-2,4-dimethylbenzene",Cc1ccc(O)c(C)c1,-0.596540475497115,-1.8870696490323797,1,1,1,1,1,1,1,1,1
"1-hydroxy-2,5-dimethylbenzene",Cc1ccc(C)c(O)c1,-2.0948273710132126,-2.0149030205422647,0,0,0,0,0,0,0,0,0
"1-hydroxy-2,6-dimethylbenzene",Cc1cccc(C)c1O,-0.7199947081316744,-0.8329091229351039,0,0,0,0,0,0,0,0,0
"1-hydroxy-3,4-dimethylbenzene",Cc1ccc(O)cc1C,-3.1780538303479458,-3.1780538303479458,0,0,0,0,0,0,0,0,0
"1-hydroxy-3,5-dimethylbenzene",Cc1cc(C)cc(O)c1,-2.772588722239781,-2.772588722239781,0,0,0,0,0,0,0,0,0
1-hydroxy-3-ethylbenzene,CCc1cccc(O)c1,-2.180911963678181,-1.589235205116581,1,0,0,0,0,0,0,0,0
1-hydroxy-4-ethylbenzene,CCc1ccc(O)cc1,-2.5649493574615367,-2.5649493574615367,0,0,0,0,0,0,0,0,0
1-hydroxy-4-propylbenzene,CCCc1ccc(O)cc1,-2.151762203259462,-2.151762203259462,0,0,0,0,0,0,0,0,0
4-{\it tert}-butylphenol,CC(C)(C)c1ccc(O)cc1,-0.8212276711121246,-2.186051276738094,1,1,1,1,0,0,0,0,0
"4-(1,1,3,3-tetramethylbutyl)-phenol",CC(C)(C)CC(C)(C)c1ccc(O)cc1,-0.8329091229351039,-0.8329091229351039,0,0,0,0,0,0,0,0,0
2-phenylethanol,OCCc1ccccc1,-3.6372397793869355,-3.6109179126442243,0,0,0,0,0,0,0,0,0
3-phenyl-1-propanol,OCCCc1ccccc1,-4.532078930899051,-5.19295685089021,1,0,0,0,0,0,0,0,0
4-phenyl-1-butanol,OCCCCc1ccccc1,-1.9021075263969205,-1.9021075263969205,0,0,0,0,0,0,0,0,0
1-naphthalenol,Oc1cccc2ccccc12,-5.135798437050262,-5.135798437050262,0,0,0,0,0,0,0,0,0
2-naphthalenol,Oc1ccc2ccccc2c1,-5.886104031450156,-5.886104031450156,0,0,0,0,0,0,0,0,0
"1,2-ethanediol",OCCO,-6.684611727667927,-8.294049640102028,1,1,1,0,0,0,0,0,0
"1,3-propanediol",OCCCO,-9.116029692504942,-9.116029692504942,0,0,0,0,0,0,0,0,0
"1,2,3-propanetriol",OCC(O)CO,-6.363028103540465,-6.363028103540465,0,0,0,0,0,0,0,0,0
"1,2-butanediol",CCC(O)CO,-5.8289456176102075,-5.8289456176102075,0,0,0,0,0,0,0,0,0
"1,4-butanediol",OCCCCO,-6.802394763324311,-6.802394763324311,0,0,0,0,0,0,0,0,0
"2-butene-1,4-diol",OC\C=C/CO,-5.8289456176102075,-5.8289456176102075,0,0,0,0,0,0,0,0,0
"2-butyne-1,4-diol",OCC#CCO,-7.600902459542082,-7.600902459542082,0,0,0,0,0,0,0,0,0
"1,3-dihydroxybenzene",Oc1cccc(O)c1,-11.184421397998193,-11.06663836234181,0,0,0,0,0,0,0,0,0
methyl hydroperoxide,COO,-1.2530686509551392,-1.0647107369924282,1,0,0,0,0,0,0,0,0
ethyl hydroperoxide,CCOO,-1.59524673658108,-1.1939224684724346,1,0,0,0,0,0,0,0,0
hydroxymethyl hydroperoxide,OCOO,-9.49638117290677,-9.740968623038354,1,0,0,0,0,0,0,0,0
bis-(hydroxymethyl)-peroxide,OCOOCO,-9.94611747451154,-11.502875129116727,1,1,1,0,0,0,0,0,0
peroxyacetyl radical,CC(=O)O[O],6.917805614835639,6.917805614835639,0,0,0,0,0,0,0,0,0
methanal,C=O,-3.352585951963491,-3.4657359027997265,1,1,1,1,1,1,1,1,0
ethanal,CC=O,2.0870119634491466,2.0402208285265546,1,1,0,0,0,0,0,0,0
propanal,CCC=O,2.3685157283453377,2.312635428847547,1,0,0,0,0,0,0,0,0
butanal,CCCC=O,2.5305502862429825,2.3538783873815965,0,0,0,0,0,0,0,0,0
2-methylpropanal,CC(C)C=O,3.5794214639527793,5.132802928070463,1,1,0,0,0,0,0,0,0
pentanal,CCCCC=O,2.8246892281625615,2.6882475738060303,0,0,0,0,0,0,0,0,0
2-methylbutanal,CCC(C)C=O,3.7722610630529876,3.7722610630529876,0,0,0,0,0,0,0,0,0
3-methylbutanal,CC(C)CC=O,3.8083048625491718,3.863232841258714,0,0,0,0,0,0,0,0,0
hexanal,CCCCCC=O,3.1928098551073383,3.4420193761824107,1,0,0,0,0,0,0,0,0
heptanal,CCCCCCC=O,3.314571932723736,3.4112477175156566,0,0,0,0,0,0,0,0,0
octanal,CCCCCCCC=O,3.073362080978629,3.863232841258714,1,1,1,1,0,0,0,0,0
nonanal,CCCCCCCCC=O,4.196798207952653,4.605170185988092,1,1,0,0,0,0,0,0,0
decanal,CCCCCCCCCC=O,4.385025023678072,5.44914025628262,1,1,1,0,0,0,0,0,0
propenal,C=CC=O,1.847100209545163,2.6310891599660815,1,1,1,0,0,0,0,0,0
2-methylpropenal,CC(=C)C=O,2.9851707081318266,3.036554268074246,0,0,0,0,0,0,0,0,0
($E$)-2-butenal,C/C=C/C=O,0.646817914116507,0.6931471805599453,0,0,0,0,0,0,0,0,0
($E$)-2-hexenal,CCC/C=C/C=O,1.7877753844034665,1.9661128563728327,0,0,0,0,0,0,0,0,0
"($E$,$E$)-2,4-hexadienal",C/C=C/C=C/C=O,0.0,0.0,0,0,0,0,0,0,0,0,0
($Z$)-4-heptenal,CC/C=C/CCC=O,2.4304184645039304,2.4304184645039304,0,0,0,0,0,0,0,0,0
($E$)-2-octenal,CCCCC\C=C\C=O,2.0402208285265546,2.0402208285265546,0,0,0,0,0,0,0,0,0
($E$)-2-nonenal,CCCCCC\C=C\C=O,2.8473122684357177,2.8473122684357177,0,0,0,0,0,0,0,0,0
benzaldehyde,O=Cc1ccccc1,0.9818737135333441,0.9675840262617057,0,0,0,0,0,0,0,0,0
4-methylbenzaldehyde,Cc1ccc(C=O)cc1,0.6161861394238168,0.6161861394238168,0,0,0,0,0,0,0,0,0
3-hydroxybenzaldehyde,Oc1cccc(C=O)c1,-8.255744088916106,-8.268731832117737,0,0,0,0,0,0,0,0,0
4-hydroxybenzaldehyde,Oc1ccc(C=O)cc1,-9.852194258148577,-9.852194258148577,0,0,0,0,0,0,0,0,0
ethanedial,O=CC=O,-9.70713591230873,-8.318742252692399,1,1,1,1,1,0,0,0,0
pentanedial,O=CCCCC=O,-5.703782474656201,-5.703782474656201,0,0,0,0,0,0,0,0,0
propanone,CC(C)=O,1.6215962090541935,1.3093333199837622,1,1,1,1,1,1,0,0,0
1-hydroxypropanone,CC(=O)CO,-4.343805421853684,-4.343805421853684,0,0,0,0,0,0,0,0,0
butanone,CCC(C)=O,1.927866922429833,1.7147984280919264,1,1,0,0,0,0,0,0,0
2-pentanone,CCCC(C)=O,2.0935140933329466,1.83258146374831,1,0,0,0,0,0,0,0,0
3-pentanone,CCC(=O)CC,2.9687573873773747,1.83258146374831,1,1,1,1,1,1,1,0,0
3-methyl-2-butanone,CC(C)C(C)=O,2.2701596068342376,2.2072749131897207,0,0,0,0,0,0,0,0,0
cyclopentanone,O=C1CCCC1,0.05157037945975667,0.19845093872383823,0,0,0,0,0,0,0,0,0
2-hexanone,CCCCC(C)=O,2.371012399099513,1.8971199848858813,1,0,0,0,0,0,0,0,0
"2-hexanone-1,1,1,3,3-d5",CCCC(C(C([2H])([2H])[2H])=O)([2H])[2H],1.7719568419318752,1.7719568419318752,0,0,0,0,0,0,0,0,0
3-hexanone,CCCC(=O)CC,2.5257286443082556,2.5257286443082556,0,0,0,0,0,0,0,0,0
3-methyl-2-pentanone,CCC(C)C(C)=O,2.3434070875143007,2.3434070875143007,0,0,0,0,0,0,0,0,0
4-methyl-2-pentanone,CC(C)CC(C)=O,2.7875430314190393,3.2441936328524905,1,1,0,0,0,0,0,0,0
2-methyl-3-pentanone,CCC(=O)C(C)C,2.7488721956224653,2.7488721956224653,0,0,0,0,0,0,0,0,0
"3,3-dimethyl-2-butanone",CC(=O)C(C)(C)C,2.7488721956224653,2.7488721956224653,0,0,0,0,0,0,0,0,0
cyclohexanone,O=C1CCCCC1,-0.13577634526094867,0.19845093872383823,0,0,0,0,0,0,0,0,0
2-heptanone,CCCCCC(C)=O,2.5764312784294807,2.8302178350764176,1,1,0,0,0,0,0,0,0
3-heptanone,CCCCC(=O)CC,3.7297014486341915,3.7297014486341915,0,0,0,0,0,0,0,0,0
4-heptanone,CCCC(=O)CCC,3.327332325649988,3.7722610630529876,0,0,0,0,0,0,0,0,0
3-methyl-2-hexanone,CCCC(C)C(C)=O,3.4420193761824107,3.4420193761824107,0,0,0,0,0,0,0,0,0
4-methyl-2-hexanone,CCC(C)CC(C)=O,3.4112477175156566,3.4112477175156566,0,0,0,0,0,0,0,0,0
5-methyl-2-hexanone,CC(C)CCC(C)=O,3.6119184129778077,3.6119184129778077,0,0,0,0,0,0,0,0,0
2-methyl-3-hexanone,CCCC(=O)C(C)C,3.1941832122778293,3.1941832122778293,0,0,0,0,0,0,0,0,0
4-methyl-3-hexanone,CCC(C)C(=O)CC,3.2968373663379125,3.2968373663379125,0,0,0,0,0,0,0,0,0
5-methyl-3-hexanone,CCC(=O)CC(C)C,3.2968373663379125,3.2968373663379125,0,0,0,0,0,0,0,0,0
3-ethyl-2-pentanone,CCC(CC)C(C)=O,3.3813947543659757,3.3813947543659757,0,0,0,0,0,0,0,0,0
"3,3-dimethyl-2-pentanone",CCC(C)(C)C(C)=O,3.101092789211817,3.101092789211817,0,0,0,0,0,0,0,0,0
"4,4-dimethyl-2-pentanone",CC(=O)CC(C)(C)C,2.900422093749666,2.900422093749666,0,0,0,0,0,0,0,0,0
"2,2-dimethyl-3-pentanone",CCC(=O)C(C)(C)C,2.900422093749666,2.900422093749666,0,0,0,0,0,0,0,0,0
"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,3.575550768806933,3.575550768806933,0,0,0,0,0,0,0,0,0
2-octanone,CCCCCCC(C)=O,2.6916636665220026,2.9565115604007097,1,0,0,0,0,0,0,0,0
2-nonanone,CCCCCCCC(C)=O,3.4896198718072773,3.1941832122778293,0,0,0,0,0,0,0,0,0
5-nonanone,CCCCC(=O)CCCC,3.3669009859293495,3.3813947543659757,0,0,0,0,0,0,0,0,0
"2,6-dimethyl-4-heptanone",CC(C)CC(=O)CC(C)C,2.385966701933097,2.385966701933097,0,0,0,0,0,0,0,0,0
2-decanone,CCCCCCCCC(C)=O,4.065965395312796,4.268697949366879,0,0,0,0,0,0,0,0,0
2-undecanone,CCCCCCCCCC(C)=O,4.494922998684015,4.135166556742356,1,0,0,0,0,0,0,0,0
2-dodecanone,CCCCCCCCCCC(C)=O,6.165817934252759,6.165817934252759,0,0,0,0,0,0,0,0,0
2-tridecanone,CCCCCCCCCCCC(C)=O,7.308232845579262,7.308232845579262,0,0,0,0,0,0,0,0,0
2-tetradecanone,CCCCCCCCCCCCC(C)=O,8.468403027246806,8.468403027246806,0,0,0,0,0,0,0,0,0
2-pentadecanone,CCCCCCCCCCCCCC(C)=O,9.826526511399999,9.826526511399999,0,0,0,0,0,0,0,0,0
2-hexadecanone,CCCCCCCCCCCCCCC(C)=O,10.982297213908058,10.982297213908058,0,0,0,0,0,0,0,0,0
2-heptadecanone,CCCCCCCCCCCCCCCC(C)=O,12.454534004828673,12.454534004828673,0,0,0,0,0,0,0,0,0
menthone,CC(C)C1CCC(C)CC1=O,2.8647040111475865,2.8647040111475865,0,0,0,0,0,0,0,0,0
3-buten-2-one,CC(=O)C=C,1.1669955495999904,1.3470736479666092,0,0,0,0,0,0,0,0,0
1-phenylethanone,CC(=O)c1ccccc1,0.01411729285278415,-0.0953101798043249,0,0,0,0,0,0,0,0,0
(4-methylphenyl)-ethanone,CC(=O)c1ccc(C)cc1,-0.0953101798043249,-0.0953101798043249,0,0,0,0,0,0,0,0,0
2-methyl-5-(1-methylethenyl)-2-cyclohexen-1-one,CC(=C)[C@@H]1CC=C(C)C(=O)C1,0.7133498878774646,0.7133498878774646,0,0,0,0,0,0,0,0,0
"3,5,5-trimethyl-2-cyclohexen-1-one",CC1=CC(=O)CC(C)(C)C1,-0.5592074579821447,-0.5306282510621704,0,0,0,0,0,0,0,0,0
"2,3-butanedione",CC(=O)C(C)=O,0.22908021103754475,0.3147107448397002,1,0,0,0,0,0,0,0,0
"2,4-pentanedione",CC(=O)CC(C)=O,-0.5306282510621704,-0.5306282510621704,0,0,0,0,0,0,0,0,0
methanoic acid,OC=O,-3.9142775594491117,-4.477336814478207,1,1,0,0,0,0,0,0,0
ethanoic acid,CC(O)=O,-3.6452630862041824,-3.6888794541139363,1,1,0,0,0,0,0,0,0
propanoic acid,CCC(O)=O,-3.4463909001882986,-2.70805020110221,1,0,0,0,0,0,0,0,0
butanoic acid,CCCC(O)=O,-3.1000085417797014,-2.272125885509337,1,0,0,0,0,0,0,0,0
2-methylpropanoic acid,CC(C)C(O)=O,-2.7707263337014205,-2.2617630984737906,1,0,0,0,0,0,0,0,0
pentanoic acid,CCCCC(O)=O,-2.8730733753662516,-3.1354942159291497,0,0,0,0,0,0,0,0,0
3-methylbutanoic acid,CC(C)CC(O)=O,-2.467504374390074,-2.3978952727983707,0,0,0,0,0,0,0,0,0
"2,2-dimethylpropanoic acid",CC(C)(C)C(O)=O,-1.252762968495368,-1.252762968495368,0,0,0,0,0,0,0,0,0
hexanoic acid,CCCCCC(O)=O,-2.483560258805817,-2.5649493574615367,0,0,0,0,0,0,0,0,0
heptanoic acid,CCCCCCC(O)=O,-2.5649493574615367,-2.5649493574615367,0,0,0,0,0,0,0,0,0
octanoic acid,CCCCCCCC(O)=O,-2.3978952727983707,-2.3978952727983707,0,0,0,0,0,0,0,0,0
nonanoic acid,CCCCCCCCC(O)=O,-1.9315214116032136,-1.9315214116032136,0,0,0,0,0,0,0,0,0
decanoic acid,CCCCCCCCCC(O)=O,-1.8718021769015913,-1.8718021769015913,0,0,0,0,0,0,0,0,0
propenoic acid,OC(=O)C=C,-3.1780538303479458,-3.1780538303479458,0,0,0,0,0,0,0,0,0
2-methyl-2-propenoic acid,CC(=C)C(O)=O,-3.2188758248682006,-3.2188758248682006,0,0,0,0,0,0,0,0,0
benzenecarboxylic acid,OC(=O)c1ccccc1,-5.25845117288528,-5.66988092298052,0,0,0,0,0,0,0,0,0
ethanedioic acid,OC(=O)C(O)=O,-11.141861783579396,-11.141861783579396,0,0,0,0,0,0,0,0,0
pentanedioic acid,OC(=O)CCCC(O)=O,-16.759949537130716,-16.759949537130716,0,0,0,0,0,0,0,0,0
hexanedioic acid,OC(=O)CCCCC(O)=O,-12.100712129872347,-12.100712129872347,0,0,0,0,0,0,0,0,0
methanoic peroxyacid,OOC=O,-3.367295829986474,-3.367295829986474,0,0,0,0,0,0,0,0,0
ethanoic peroxyacid,CC(=O)OO,-2.254048277001797,-2.1162555148025524,1,0,0,0,0,0,0,0,0
methyl methanoate,COC=O,3.1710628864110864,3.1941832122778293,0,0,0,0,0,0,0,0,0
ethyl methanoate,CCOC=O,4.614748403679922,3.3813947543659757,1,1,1,0,0,0,0,0,0
propyl methanoate,CCCOC=O,3.6370786316330395,3.649658740960655,0,0,0,0,0,0,0,0,0
isopropyl methanoate,CC(C)OC=O,4.422848629194137,4.422848629194137,0,0,0,0,0,0,0,0,0
(2-methylpropyl)-methanoate,CC(C)COC=O,4.074541934925921,4.074541934925921,0,0,0,0,0,0,0,0,0
"(1,1-dimethylethyl)-methanoate",CC(C)(C)OC=O,4.268697949366879,4.268697949366879,0,0,0,0,0,0,0,0,0
isopentyl methanoate,CC(C)CCOC=O,4.199705077879927,4.199705077879927,0,0,0,0,0,0,0,0,0
methyl ethanoate,COC(C)=O,2.4431473706886515,2.513306124309698,0,0,0,0,0,0,0,0,0
ethyl ethanoate,CCOC(C)=O,2.8615126578560948,2.8302178350764176,0,0,0,0,0,0,0,0,0
propyl ethanoate,CCCOC(C)=O,3.1067110031748317,3.101092789211817,0,0,0,0,0,0,0,0,0
isopropyl ethanoate,CC(C)OC(C)=O,3.446433333244193,3.540459448995663,0,0,0,0,0,0,0,0,0
butyl ethanoate,CCCCOC(C)=O,3.5797571330219373,3.7297014486341915,0,0,0,0,0,0,0,0,0
(2-methylpropyl)-ethanoate,CC(C)COC(C)=O,3.816712825623821,3.816712825623821,0,0,0,0,0,0,0,0,0
pentyl ethanoate,CCCCCOC(C)=O,3.5108320973266136,3.3813947543659757,0,0,0,0,0,0,0,0,0
isopentyl ethanoate,CC(C)CCOC(C)=O,3.902121691780056,3.7297014486341915,0,0,0,0,0,0,0,0,0
hexyl ethanoate,CCCCCCOC(C)=O,4.10854429948295,4.199705077879927,0,0,0,0,0,0,0,0,0
2-ethoxyethyl ethanoate,CCOCCOC(C)=O,-0.40546510810816444,-0.40546510810816444,0,0,0,0,0,0,0,0,0
2-butoxyethyl ethanoate,CCCCOCCOC(C)=O,-0.587786664902119,-0.587786664902119,0,0,0,0,0,0,0,0,0
methyl propanoate,CCC(=O)OC,2.858906763576963,2.8647040111475865,0,0,0,0,0,0,0,0,0
ethyl propanoate,CCOC(=O)CC,3.2321761657667905,3.1941832122778293,0,0,0,0,0,0,0,0,0
propyl propanoate,CCCOC(=O)CC,3.6888794541139363,3.6888794541139363,0,0,0,0,0,0,0,0,0
isopropyl propanoate,CCC(=O)OC(C)C,4.074541934925921,4.074541934925921,0,0,0,0,0,0,0,0,0
pentyl propanoate,CCCCCOC(=O)CC,4.268697949366879,4.268697949366879,0,0,0,0,0,0,0,0,0
methyl butanoate,CCCC(=O)OC,3.1233153008288017,3.2968373663379125,0,0,0,0,0,0,0,0,0
